file_path,label
ga_dataset\augmented_3_0_5497.png,ga_dataset
ga_dataset\augmented_3_0_5606.png,ga_dataset
ga_dataset\augmented_3_0_5720.png,ga_dataset
ga_dataset\augmented_3_0_5849.png,ga_dataset
ga_dataset\augmented_3_0_5958.png,ga_dataset
ga_dataset\augmented_3_0_6077.png,ga_dataset
ga_dataset\augmented_3_0_611.png,ga_dataset
ga_dataset\augmented_3_0_6159.png,ga_dataset
ga_dataset\augmented_3_0_6307.png,ga_dataset
ga_dataset\augmented_3_0_6340.png,ga_dataset
ga_dataset\augmented_3_0_641.png,ga_dataset
ga_dataset\augmented_3_0_6521.png,ga_dataset
ga_dataset\augmented_3_0_6564.png,ga_dataset
ga_dataset\augmented_3_0_6948.png,ga_dataset
ga_dataset\augmented_3_0_7431.png,ga_dataset
ga_dataset\augmented_3_0_7615.png,ga_dataset
ga_dataset\augmented_3_0_807.png,ga_dataset
ga_dataset\augmented_3_0_816.png,ga_dataset
ga_dataset\augmented_3_0_8225.png,ga_dataset
ga_dataset\augmented_3_0_8590.png,ga_dataset
ga_dataset\augmented_3_0_8733.png,ga_dataset
ga_dataset\augmented_3_0_9020.png,ga_dataset
ga_dataset\augmented_3_0_9022.png,ga_dataset
ga_dataset\augmented_3_0_910.png,ga_dataset
ga_dataset\augmented_3_0_9192.png,ga_dataset
ga_dataset\augmented_3_0_9625.png,ga_dataset
ga_dataset\augmented_3_0_9737.png,ga_dataset
ga_dataset\augmented_3_0_9973.png,ga_dataset
ga_dataset\augmented_4_0_1005.png,ga_dataset
ga_dataset\augmented_4_0_107.png,ga_dataset
ga_dataset\augmented_4_0_1254.png,ga_dataset
ga_dataset\augmented_4_0_1289.png,ga_dataset
ga_dataset\augmented_4_0_1460.png,ga_dataset
ga_dataset\augmented_4_0_1477.png,ga_dataset
ga_dataset\augmented_4_0_1483.png,ga_dataset
ga_dataset\augmented_4_0_1528.png,ga_dataset
ga_dataset\augmented_4_0_1769.png,ga_dataset
ga_dataset\augmented_4_0_2056.png,ga_dataset
ga_dataset\augmented_4_0_2625.png,ga_dataset
ga_dataset\augmented_4_0_2988.png,ga_dataset
ga_dataset\augmented_4_0_3173.png,ga_dataset
ga_dataset\augmented_4_0_3464.png,ga_dataset
ga_dataset\augmented_4_0_3677.png,ga_dataset
ga_dataset\augmented_4_0_3755.png,ga_dataset
ga_dataset\augmented_4_0_3886.png,ga_dataset
ga_dataset\augmented_4_0_3953.png,ga_dataset
ga_dataset\augmented_4_0_3958.png,ga_dataset
ga_dataset\augmented_4_0_4033.png,ga_dataset
ga_dataset\augmented_4_0_4134.png,ga_dataset
ga_dataset\augmented_4_0_4290.png,ga_dataset
ga_dataset\augmented_4_0_4525.png,ga_dataset
ga_dataset\augmented_4_0_4531.png,ga_dataset
ga_dataset\augmented_4_0_4551.png,ga_dataset
ga_dataset\augmented_4_0_4595.png,ga_dataset
ga_dataset\augmented_4_0_4745.png,ga_dataset
ga_dataset\augmented_4_0_5242.png,ga_dataset
ga_dataset\augmented_4_0_5491.png,ga_dataset
ga_dataset\augmented_4_0_5528.png,ga_dataset
ga_dataset\augmented_4_0_5647.png,ga_dataset
ga_dataset\augmented_4_0_6006.png,ga_dataset
ga_dataset\augmented_4_0_6225.png,ga_dataset
ga_dataset\augmented_4_0_6317.png,ga_dataset
ga_dataset\augmented_4_0_6481.png,ga_dataset
ga_dataset\augmented_4_0_6760.png,ga_dataset
ga_dataset\augmented_4_0_7451.png,ga_dataset
ga_dataset\augmented_4_0_7831.png,ga_dataset
ga_dataset\augmented_4_0_811.png,ga_dataset
ga_dataset\augmented_4_0_8898.png,ga_dataset
ga_dataset\augmented_4_0_8951.png,ga_dataset
ga_dataset\augmented_4_0_9051.png,ga_dataset
ga_dataset\augmented_4_0_9387.png,ga_dataset
ga_dataset\augmented_4_0_9390.png,ga_dataset
ga_dataset\augmented_4_0_9401.png,ga_dataset
ga_dataset\augmented_4_0_946.png,ga_dataset
ga_dataset\augmented_4_0_9583.png,ga_dataset
ga_dataset\augmented_4_0_969.png,ga_dataset
ga_dataset\augmented_4_0_975.png,ga_dataset
ga_dataset\augmented_4_0_9880.png,ga_dataset
ga_dataset\augmented_5_0_125.png,ga_dataset
ga_dataset\augmented_5_0_1477.png,ga_dataset
ga_dataset\augmented_5_0_1990.png,ga_dataset
ga_dataset\augmented_5_0_2173.png,ga_dataset
ga_dataset\augmented_5_0_2498.png,ga_dataset
ga_dataset\augmented_5_0_2779.png,ga_dataset
ga_dataset\augmented_5_0_2839.png,ga_dataset
ga_dataset\augmented_5_0_2843.png,ga_dataset
ga_dataset\augmented_5_0_3101.png,ga_dataset
ga_dataset\augmented_5_0_3189.png,ga_dataset
ga_dataset\augmented_5_0_3304.png,ga_dataset
ga_dataset\augmented_5_0_3848.png,ga_dataset
ga_dataset\augmented_5_0_3903.png,ga_dataset
ga_dataset\augmented_5_0_4181.png,ga_dataset
ga_dataset\augmented_5_0_4369.png,ga_dataset
ga_dataset\augmented_5_0_4893.png,ga_dataset
ga_dataset\augmented_5_0_5292.png,ga_dataset
ga_dataset\augmented_5_0_5407.png,ga_dataset
ga_dataset\augmented_5_0_5411.png,ga_dataset
ga_dataset\augmented_5_0_5433.png,ga_dataset
ga_dataset\augmented_5_0_5492.png,ga_dataset
ga_dataset\augmented_5_0_5575.png,ga_dataset
ga_dataset\augmented_5_0_5612.png,ga_dataset
ga_dataset\augmented_5_0_5651.png,ga_dataset
ga_dataset\augmented_5_0_5856.png,ga_dataset
ga_dataset\augmented_5_0_5879.png,ga_dataset
ga_dataset\augmented_5_0_5922.png,ga_dataset
ga_dataset\augmented_5_0_6047.png,ga_dataset
ga_dataset\augmented_5_0_6816.png,ga_dataset
ga_dataset\augmented_5_0_6826.png,ga_dataset
ga_dataset\augmented_5_0_7080.png,ga_dataset
ga_dataset\augmented_5_0_7541.png,ga_dataset
ga_dataset\augmented_5_0_7554.png,ga_dataset
ga_dataset\augmented_5_0_7613.png,ga_dataset
ga_dataset\augmented_5_0_7784.png,ga_dataset
ga_dataset\augmented_5_0_7804.png,ga_dataset
ga_dataset\augmented_5_0_793.png,ga_dataset
ga_dataset\augmented_5_0_8101.png,ga_dataset
ga_dataset\augmented_5_0_8202.png,ga_dataset
ga_dataset\augmented_5_0_8410.png,ga_dataset
ga_dataset\augmented_5_0_8802.png,ga_dataset
ga_dataset\augmented_5_0_8964.png,ga_dataset
ga_dataset\augmented_5_0_8972.png,ga_dataset
ga_dataset\augmented_5_0_9068.png,ga_dataset
ga_dataset\augmented_5_0_9092.png,ga_dataset
ga_dataset\augmented_5_0_9109.png,ga_dataset
ga_dataset\augmented_5_0_9258.png,ga_dataset
ga_dataset\augmented_5_0_9264.png,ga_dataset
ga_dataset\augmented_5_0_957.png,ga_dataset
ga_dataset\augmented_5_0_9709.png,ga_dataset
ga_dataset\augmented_6_0_1145.png,ga_dataset
ga_dataset\augmented_6_0_1240.png,ga_dataset
ga_dataset\augmented_6_0_1252.png,ga_dataset
ga_dataset\augmented_6_0_1336.png,ga_dataset
ga_dataset\augmented_6_0_1765.png,ga_dataset
ga_dataset\augmented_6_0_1854.png,ga_dataset
ga_dataset\augmented_6_0_1877.png,ga_dataset
ga_dataset\augmented_6_0_2111.png,ga_dataset
ga_dataset\augmented_6_0_2167.png,ga_dataset
ga_dataset\augmented_6_0_2245.png,ga_dataset
ga_dataset\augmented_6_0_2383.png,ga_dataset
ga_dataset\augmented_6_0_2448.png,ga_dataset
ga_dataset\augmented_6_0_2658.png,ga_dataset
ga_dataset\augmented_6_0_2867.png,ga_dataset
ga_dataset\augmented_6_0_3006.png,ga_dataset
ga_dataset\augmented_6_0_3029.png,ga_dataset
ga_dataset\augmented_6_0_3050.png,ga_dataset
ga_dataset\augmented_6_0_3295.png,ga_dataset
ga_dataset\augmented_6_0_3542.png,ga_dataset
ga_dataset\augmented_6_0_366.png,ga_dataset
ga_dataset\augmented_6_0_4239.png,ga_dataset
ga_dataset\augmented_6_0_4289.png,ga_dataset
ga_dataset\augmented_6_0_4404.png,ga_dataset
ga_dataset\augmented_6_0_4633.png,ga_dataset
ga_dataset\augmented_6_0_4731.png,ga_dataset
ga_dataset\augmented_6_0_5182.png,ga_dataset
ga_dataset\augmented_6_0_5333.png,ga_dataset
ga_dataset\augmented_6_0_5337.png,ga_dataset
ga_dataset\augmented_6_0_5361.png,ga_dataset
ga_dataset\augmented_6_0_5860.png,ga_dataset
ga_dataset\augmented_6_0_619.png,ga_dataset
ga_dataset\augmented_6_0_6258.png,ga_dataset
ga_dataset\augmented_6_0_6492.png,ga_dataset
ga_dataset\augmented_6_0_6645.png,ga_dataset
ga_dataset\augmented_6_0_6768.png,ga_dataset
ga_dataset\augmented_6_0_6782.png,ga_dataset
ga_dataset\augmented_6_0_7017.png,ga_dataset
ga_dataset\augmented_6_0_7055.png,ga_dataset
ga_dataset\augmented_6_0_7232.png,ga_dataset
ga_dataset\augmented_6_0_7529.png,ga_dataset
ga_dataset\augmented_6_0_7735.png,ga_dataset
ga_dataset\augmented_6_0_7739.png,ga_dataset
ga_dataset\augmented_6_0_8203.png,ga_dataset
ga_dataset\augmented_6_0_884.png,ga_dataset
ga_dataset\augmented_6_0_9127.png,ga_dataset
ga_dataset\augmented_6_0_9227.png,ga_dataset
ga_dataset\augmented_6_0_9374.png,ga_dataset
ga_dataset\augmented_6_0_9939.png,ga_dataset
ga_dataset\augmented_6_0_9963.png,ga_dataset
ga_dataset\augmented_7_0_1114.png,ga_dataset
ga_dataset\augmented_7_0_1442.png,ga_dataset
ga_dataset\augmented_7_0_195.png,ga_dataset
ga_dataset\augmented_7_0_2016.png,ga_dataset
ga_dataset\augmented_7_0_260.png,ga_dataset
ga_dataset\augmented_7_0_2716.png,ga_dataset
ga_dataset\augmented_7_0_3104.png,ga_dataset
ga_dataset\augmented_7_0_3201.png,ga_dataset
ga_dataset\augmented_7_0_3868.png,ga_dataset
ga_dataset\augmented_7_0_4149.png,ga_dataset
ga_dataset\augmented_7_0_4246.png,ga_dataset
ga_dataset\augmented_7_0_4264.png,ga_dataset
ga_dataset\augmented_7_0_4474.png,ga_dataset
ga_dataset\augmented_7_0_454.png,ga_dataset
ga_dataset\augmented_7_0_4561.png,ga_dataset
ga_dataset\augmented_7_0_4573.png,ga_dataset
ga_dataset\augmented_7_0_4731.png,ga_dataset
ga_dataset\augmented_7_0_4858.png,ga_dataset
ga_dataset\augmented_7_0_4996.png,ga_dataset
ga_dataset\augmented_7_0_5034.png,ga_dataset
ga_dataset\augmented_7_0_504.png,ga_dataset
ga_dataset\augmented_7_0_5282.png,ga_dataset
ga_dataset\augmented_7_0_5332.png,ga_dataset
ga_dataset\augmented_7_0_5465.png,ga_dataset
ga_dataset\augmented_7_0_5502.png,ga_dataset
ga_dataset\augmented_7_0_5508.png,ga_dataset
ga_dataset\augmented_7_0_5577.png,ga_dataset
ga_dataset\augmented_7_0_5646.png,ga_dataset
ga_dataset\augmented_7_0_5979.png,ga_dataset
ga_dataset\augmented_7_0_6168.png,ga_dataset
ga_dataset\augmented_7_0_6284.png,ga_dataset
ga_dataset\augmented_7_0_6460.png,ga_dataset
ga_dataset\augmented_7_0_6586.png,ga_dataset
ga_dataset\augmented_7_0_6764.png,ga_dataset
ga_dataset\augmented_7_0_6964.png,ga_dataset
ga_dataset\augmented_7_0_7469.png,ga_dataset
ga_dataset\augmented_7_0_7508.png,ga_dataset
ga_dataset\augmented_7_0_7706.png,ga_dataset
ga_dataset\augmented_7_0_7840.png,ga_dataset
ga_dataset\augmented_7_0_7931.png,ga_dataset
ga_dataset\augmented_7_0_7952.png,ga_dataset
ga_dataset\augmented_7_0_7973.png,ga_dataset
ga_dataset\augmented_7_0_8046.png,ga_dataset
ga_dataset\augmented_7_0_8604.png,ga_dataset
ga_dataset\augmented_7_0_877.png,ga_dataset
ga_dataset\augmented_7_0_8908.png,ga_dataset
ga_dataset\augmented_7_0_9134.png,ga_dataset
ga_dataset\augmented_7_0_9195.png,ga_dataset
ga_dataset\augmented_7_0_9779.png,ga_dataset
ga_dataset\augmented_7_0_9857.png,ga_dataset
ga_dataset\augmented_8_0_1062.png,ga_dataset
ga_dataset\augmented_8_0_1495.png,ga_dataset
ga_dataset\augmented_8_0_1780.png,ga_dataset
ga_dataset\augmented_8_0_2019.png,ga_dataset
ga_dataset\augmented_8_0_2035.png,ga_dataset
ga_dataset\augmented_8_0_241.png,ga_dataset
ga_dataset\augmented_8_0_2617.png,ga_dataset
ga_dataset\augmented_8_0_2645.png,ga_dataset
ga_dataset\augmented_8_0_2846.png,ga_dataset
ga_dataset\augmented_8_0_3020.png,ga_dataset
ga_dataset\augmented_8_0_3178.png,ga_dataset
ga_dataset\augmented_8_0_3413.png,ga_dataset
ga_dataset\augmented_8_0_416.png,ga_dataset
ga_dataset\augmented_8_0_4282.png,ga_dataset
ga_dataset\augmented_8_0_430.png,ga_dataset
ga_dataset\augmented_8_0_4712.png,ga_dataset
ga_dataset\augmented_8_0_4843.png,ga_dataset
ga_dataset\augmented_8_0_4845.png,ga_dataset
ga_dataset\augmented_8_0_4873.png,ga_dataset
ga_dataset\augmented_8_0_4936.png,ga_dataset
ga_dataset\augmented_8_0_5052.png,ga_dataset
ga_dataset\augmented_8_0_5308.png,ga_dataset
ga_dataset\augmented_8_0_5612.png,ga_dataset
ga_dataset\augmented_8_0_5730.png,ga_dataset
ga_dataset\augmented_8_0_5934.png,ga_dataset
ga_dataset\augmented_8_0_6378.png,ga_dataset
ga_dataset\augmented_8_0_6509.png,ga_dataset
ga_dataset\augmented_8_0_6598.png,ga_dataset
ga_dataset\augmented_8_0_701.png,ga_dataset
ga_dataset\augmented_8_0_7017.png,ga_dataset
ga_dataset\augmented_8_0_7166.png,ga_dataset
ga_dataset\augmented_8_0_73.png,ga_dataset
ga_dataset\augmented_8_0_753.png,ga_dataset
ga_dataset\augmented_8_0_770.png,ga_dataset
ga_dataset\augmented_8_0_8166.png,ga_dataset
ga_dataset\augmented_8_0_8188.png,ga_dataset
ga_dataset\augmented_8_0_8194.png,ga_dataset
ga_dataset\augmented_8_0_8431.png,ga_dataset
ga_dataset\augmented_8_0_8459.png,ga_dataset
ga_dataset\augmented_8_0_8842.png,ga_dataset
ga_dataset\augmented_8_0_9044.png,ga_dataset
ga_dataset\augmented_8_0_9128.png,ga_dataset
ga_dataset\augmented_8_0_9171.png,ga_dataset
ga_dataset\augmented_8_0_9354.png,ga_dataset
ga_dataset\augmented_8_0_9433.png,ga_dataset
ga_dataset\augmented_8_0_9457.png,ga_dataset
ga_dataset\augmented_8_0_9696.png,ga_dataset
ga_dataset\augmented_8_0_9795.png,ga_dataset
ga_dataset\augmented_8_0_9864.png,ga_dataset
ga_dataset\augmented_8_0_9952.png,ga_dataset
ga_dataset\augmented_9_0_1018.png,ga_dataset
ga_dataset\augmented_9_0_1278.png,ga_dataset
ga_dataset\augmented_9_0_1503.png,ga_dataset
ga_dataset\augmented_9_0_1537.png,ga_dataset
ga_dataset\augmented_9_0_1577.png,ga_dataset
ga_dataset\augmented_9_0_161.png,ga_dataset
ga_dataset\augmented_9_0_1690.png,ga_dataset
ga_dataset\augmented_9_0_2011.png,ga_dataset
ga_dataset\augmented_9_0_2023.png,ga_dataset
ga_dataset\augmented_9_0_2026.png,ga_dataset
ga_dataset\augmented_9_0_2082.png,ga_dataset
ga_dataset\augmented_9_0_2106.png,ga_dataset
ga_dataset\augmented_9_0_2229.png,ga_dataset
ga_dataset\augmented_9_0_2613.png,ga_dataset
ga_dataset\augmented_9_0_2860.png,ga_dataset
ga_dataset\augmented_9_0_2979.png,ga_dataset
ga_dataset\augmented_9_0_3143.png,ga_dataset
ga_dataset\augmented_9_0_3173.png,ga_dataset
ga_dataset\augmented_9_0_3861.png,ga_dataset
ga_dataset\augmented_9_0_3881.png,ga_dataset
ga_dataset\augmented_9_0_4094.png,ga_dataset
ga_dataset\augmented_9_0_4657.png,ga_dataset
ga_dataset\augmented_9_0_4693.png,ga_dataset
ga_dataset\augmented_9_0_4784.png,ga_dataset
ga_dataset\augmented_9_0_4875.png,ga_dataset
ga_dataset\augmented_9_0_5094.png,ga_dataset
ga_dataset\augmented_9_0_5158.png,ga_dataset
ga_dataset\augmented_9_0_5208.png,ga_dataset
ga_dataset\augmented_9_0_5237.png,ga_dataset
ga_dataset\augmented_9_0_5443.png,ga_dataset
ga_dataset\augmented_9_0_5449.png,ga_dataset
ga_dataset\augmented_9_0_5625.png,ga_dataset
ga_dataset\augmented_9_0_5774.png,ga_dataset
ga_dataset\augmented_9_0_6086.png,ga_dataset
ga_dataset\augmented_9_0_6133.png,ga_dataset
ga_dataset\augmented_9_0_6307.png,ga_dataset
ga_dataset\augmented_9_0_639.png,ga_dataset
ga_dataset\augmented_9_0_6628.png,ga_dataset
ga_dataset\augmented_9_0_6773.png,ga_dataset
ga_dataset\augmented_9_0_6978.png,ga_dataset
ga_dataset\augmented_9_0_7059.png,ga_dataset
ga_dataset\augmented_9_0_7810.png,ga_dataset
ga_dataset\augmented_9_0_7841.png,ga_dataset
ga_dataset\augmented_9_0_7947.png,ga_dataset
ga_dataset\augmented_9_0_841.png,ga_dataset
ga_dataset\augmented_9_0_8433.png,ga_dataset
ga_dataset\augmented_9_0_8503.png,ga_dataset
ga_dataset\augmented_9_0_8757.png,ga_dataset
ga_dataset\augmented_9_0_9208.png,ga_dataset
ga_dataset\augmented_9_0_9921.png,ga_dataset
ga_dataset\Screenshot 2024-11-09 155022.png,ga_dataset
ga_dataset\Screenshot 2024-11-09 155030.png,ga_dataset
ga_dataset\Screenshot 2024-11-09 155035.png,ga_dataset
ga_dataset\Screenshot 2024-11-16 184749.png,ga_dataset
ga_dataset\Screenshot 2024-11-16 184754.png,ga_dataset
ga_dataset\Screenshot 2024-11-16 184759.png,ga_dataset
ga_dataset\Screenshot 2024-11-16 184804.png,ga_dataset
ga_dataset\Screenshot 2024-11-16 184813.png,ga_dataset
ga_dataset\Screenshot 2024-11-16 184820.png,ga_dataset
ga_dataset\Screenshot 2024-11-16 184825.png,ga_dataset
ga_dataset\Screenshot 2024-11-16 184831.png,ga_dataset
ga_dataset\Screenshot 2024-11-16 184838.png,ga_dataset
ga_dataset\Screenshot 2024-11-17 180314.png,ga_dataset
ga_dataset\Screenshot 2024-11-17 180320.png,ga_dataset
ga_dataset\Screenshot 2024-11-17 180324.png,ga_dataset
ga_dataset\Screenshot 2024-11-17 180328.png,ga_dataset
ga_dataset\Screenshot 2024-11-17 180332.png,ga_dataset
gi_dataset\augmented_10_0_1140.png,gi_dataset
gi_dataset\augmented_10_0_13.png,gi_dataset
gi_dataset\augmented_10_0_1365.png,gi_dataset
gi_dataset\augmented_10_0_1512.png,gi_dataset
gi_dataset\augmented_10_0_1851.png,gi_dataset
gi_dataset\augmented_10_0_1901.png,gi_dataset
gi_dataset\augmented_10_0_191.png,gi_dataset
gi_dataset\augmented_10_0_2028.png,gi_dataset
gi_dataset\augmented_10_0_2182.png,gi_dataset
gi_dataset\augmented_10_0_2262.png,gi_dataset
gi_dataset\augmented_10_0_2432.png,gi_dataset
gi_dataset\augmented_10_0_3126.png,gi_dataset
gi_dataset\augmented_10_0_3475.png,gi_dataset
gi_dataset\augmented_10_0_3497.png,gi_dataset
gi_dataset\augmented_10_0_3693.png,gi_dataset
gi_dataset\augmented_10_0_3951.png,gi_dataset
gi_dataset\augmented_10_0_4204.png,gi_dataset
gi_dataset\augmented_10_0_4215.png,gi_dataset
gi_dataset\augmented_10_0_4247.png,gi_dataset
gi_dataset\augmented_10_0_4288.png,gi_dataset
gi_dataset\augmented_10_0_4581.png,gi_dataset
gi_dataset\augmented_10_0_4583.png,gi_dataset
gi_dataset\augmented_10_0_5055.png,gi_dataset
gi_dataset\augmented_10_0_5387.png,gi_dataset
gi_dataset\augmented_10_0_5567.png,gi_dataset
gi_dataset\augmented_10_0_5660.png,gi_dataset
gi_dataset\augmented_10_0_5767.png,gi_dataset
gi_dataset\augmented_10_0_588.png,gi_dataset
gi_dataset\augmented_10_0_5897.png,gi_dataset
gi_dataset\augmented_10_0_6024.png,gi_dataset
gi_dataset\augmented_10_0_6039.png,gi_dataset
gi_dataset\augmented_10_0_6670.png,gi_dataset
gi_dataset\augmented_10_0_6842.png,gi_dataset
gi_dataset\augmented_10_0_7043.png,gi_dataset
gi_dataset\augmented_10_0_7117.png,gi_dataset
gi_dataset\augmented_10_0_7146.png,gi_dataset
gi_dataset\augmented_10_0_7566.png,gi_dataset
gi_dataset\augmented_10_0_779.png,gi_dataset
gi_dataset\augmented_10_0_7926.png,gi_dataset
gi_dataset\augmented_10_0_7940.png,gi_dataset
gi_dataset\augmented_10_0_8367.png,gi_dataset
gi_dataset\augmented_10_0_8408.png,gi_dataset
gi_dataset\augmented_10_0_8501.png,gi_dataset
gi_dataset\augmented_10_0_8511.png,gi_dataset
gi_dataset\augmented_10_0_8944.png,gi_dataset
gi_dataset\augmented_10_0_9076.png,gi_dataset
gi_dataset\augmented_10_0_9403.png,gi_dataset
gi_dataset\augmented_10_0_9433.png,gi_dataset
gi_dataset\augmented_10_0_9510.png,gi_dataset
gi_dataset\augmented_10_0_9869.png,gi_dataset
gi_dataset\augmented_11_0_1014.png,gi_dataset
gi_dataset\augmented_11_0_1291.png,gi_dataset
gi_dataset\augmented_11_0_1404.png,gi_dataset
gi_dataset\augmented_11_0_1631.png,gi_dataset
gi_dataset\augmented_11_0_1661.png,gi_dataset
gi_dataset\augmented_11_0_1774.png,gi_dataset
gi_dataset\augmented_11_0_1802.png,gi_dataset
gi_dataset\augmented_11_0_1916.png,gi_dataset
gi_dataset\augmented_11_0_1946.png,gi_dataset
gi_dataset\augmented_11_0_2543.png,gi_dataset
gi_dataset\augmented_11_0_2559.png,gi_dataset
gi_dataset\augmented_11_0_2877.png,gi_dataset
gi_dataset\augmented_11_0_2884.png,gi_dataset
gi_dataset\augmented_11_0_2937.png,gi_dataset
gi_dataset\augmented_11_0_3141.png,gi_dataset
gi_dataset\augmented_11_0_3317.png,gi_dataset
gi_dataset\augmented_11_0_3548.png,gi_dataset
gi_dataset\augmented_11_0_3824.png,gi_dataset
gi_dataset\augmented_11_0_4100.png,gi_dataset
gi_dataset\augmented_11_0_4361.png,gi_dataset
gi_dataset\augmented_11_0_4628.png,gi_dataset
gi_dataset\augmented_11_0_4641.png,gi_dataset
gi_dataset\augmented_11_0_466.png,gi_dataset
gi_dataset\augmented_11_0_4750.png,gi_dataset
gi_dataset\augmented_11_0_4828.png,gi_dataset
gi_dataset\augmented_11_0_4841.png,gi_dataset
gi_dataset\augmented_11_0_5086.png,gi_dataset
gi_dataset\augmented_11_0_5298.png,gi_dataset
gi_dataset\augmented_11_0_5645.png,gi_dataset
gi_dataset\augmented_11_0_5734.png,gi_dataset
gi_dataset\augmented_11_0_5815.png,gi_dataset
gi_dataset\augmented_11_0_6070.png,gi_dataset
gi_dataset\augmented_11_0_6095.png,gi_dataset
gi_dataset\augmented_11_0_6349.png,gi_dataset
gi_dataset\augmented_11_0_6589.png,gi_dataset
gi_dataset\augmented_11_0_6721.png,gi_dataset
gi_dataset\augmented_11_0_6815.png,gi_dataset
gi_dataset\augmented_11_0_6984.png,gi_dataset
gi_dataset\augmented_11_0_7547.png,gi_dataset
gi_dataset\augmented_11_0_7562.png,gi_dataset
gi_dataset\augmented_11_0_7912.png,gi_dataset
gi_dataset\augmented_11_0_7951.png,gi_dataset
gi_dataset\augmented_11_0_8322.png,gi_dataset
gi_dataset\augmented_11_0_8394.png,gi_dataset
gi_dataset\augmented_11_0_8589.png,gi_dataset
gi_dataset\augmented_11_0_903.png,gi_dataset
gi_dataset\augmented_11_0_9208.png,gi_dataset
gi_dataset\augmented_11_0_9235.png,gi_dataset
gi_dataset\augmented_11_0_9641.png,gi_dataset
gi_dataset\augmented_11_0_9729.png,gi_dataset
gi_dataset\augmented_12_0_1651.png,gi_dataset
gi_dataset\augmented_12_0_175.png,gi_dataset
gi_dataset\augmented_12_0_1800.png,gi_dataset
gi_dataset\augmented_12_0_2127.png,gi_dataset
gi_dataset\augmented_12_0_2182.png,gi_dataset
gi_dataset\augmented_12_0_221.png,gi_dataset
gi_dataset\augmented_12_0_2665.png,gi_dataset
gi_dataset\augmented_12_0_2786.png,gi_dataset
gi_dataset\augmented_12_0_3154.png,gi_dataset
gi_dataset\augmented_12_0_3232.png,gi_dataset
gi_dataset\augmented_12_0_330.png,gi_dataset
gi_dataset\augmented_12_0_3456.png,gi_dataset
gi_dataset\augmented_12_0_3549.png,gi_dataset
gi_dataset\augmented_12_0_3566.png,gi_dataset
gi_dataset\augmented_12_0_374.png,gi_dataset
gi_dataset\augmented_12_0_3881.png,gi_dataset
gi_dataset\augmented_12_0_4018.png,gi_dataset
gi_dataset\augmented_12_0_4540.png,gi_dataset
gi_dataset\augmented_12_0_4561.png,gi_dataset
gi_dataset\augmented_12_0_4593.png,gi_dataset
gi_dataset\augmented_12_0_4694.png,gi_dataset
gi_dataset\augmented_12_0_5672.png,gi_dataset
gi_dataset\augmented_12_0_573.png,gi_dataset
gi_dataset\augmented_12_0_5988.png,gi_dataset
gi_dataset\augmented_12_0_6041.png,gi_dataset
gi_dataset\augmented_12_0_6372.png,gi_dataset
gi_dataset\augmented_12_0_6463.png,gi_dataset
gi_dataset\augmented_12_0_6718.png,gi_dataset
gi_dataset\augmented_12_0_6830.png,gi_dataset
gi_dataset\augmented_12_0_7035.png,gi_dataset
gi_dataset\augmented_12_0_7038.png,gi_dataset
gi_dataset\augmented_12_0_7086.png,gi_dataset
gi_dataset\augmented_12_0_7306.png,gi_dataset
gi_dataset\augmented_12_0_7580.png,gi_dataset
gi_dataset\augmented_12_0_8060.png,gi_dataset
gi_dataset\augmented_12_0_8206.png,gi_dataset
gi_dataset\augmented_12_0_8264.png,gi_dataset
gi_dataset\augmented_12_0_8338.png,gi_dataset
gi_dataset\augmented_12_0_8443.png,gi_dataset
gi_dataset\augmented_12_0_8448.png,gi_dataset
gi_dataset\augmented_12_0_8541.png,gi_dataset
gi_dataset\augmented_12_0_8612.png,gi_dataset
gi_dataset\augmented_12_0_8832.png,gi_dataset
gi_dataset\augmented_12_0_8870.png,gi_dataset
gi_dataset\augmented_12_0_9444.png,gi_dataset
gi_dataset\augmented_12_0_9558.png,gi_dataset
gi_dataset\augmented_12_0_9592.png,gi_dataset
gi_dataset\augmented_12_0_9772.png,gi_dataset
gi_dataset\augmented_12_0_9778.png,gi_dataset
gi_dataset\augmented_12_0_9920.png,gi_dataset
gi_dataset\augmented_13_0_1222.png,gi_dataset
gi_dataset\augmented_13_0_1230.png,gi_dataset
gi_dataset\augmented_13_0_1260.png,gi_dataset
gi_dataset\augmented_13_0_1261.png,gi_dataset
gi_dataset\augmented_13_0_1603.png,gi_dataset
gi_dataset\augmented_13_0_1797.png,gi_dataset
gi_dataset\augmented_13_0_1833.png,gi_dataset
gi_dataset\augmented_13_0_2131.png,gi_dataset
gi_dataset\augmented_13_0_2160.png,gi_dataset
gi_dataset\augmented_13_0_2247.png,gi_dataset
gi_dataset\augmented_13_0_2322.png,gi_dataset
gi_dataset\augmented_13_0_2357.png,gi_dataset
gi_dataset\augmented_13_0_2444.png,gi_dataset
gi_dataset\augmented_13_0_2579.png,gi_dataset
gi_dataset\augmented_13_0_3028.png,gi_dataset
gi_dataset\augmented_13_0_310.png,gi_dataset
gi_dataset\augmented_13_0_3106.png,gi_dataset
gi_dataset\augmented_13_0_3301.png,gi_dataset
gi_dataset\augmented_13_0_3478.png,gi_dataset
gi_dataset\augmented_13_0_352.png,gi_dataset
gi_dataset\augmented_13_0_3546.png,gi_dataset
gi_dataset\augmented_13_0_3758.png,gi_dataset
